"study","operatn","site","year","X_WGS84","Y_WGS84","Alburnus.alburnus","Blicca.bjoerkna","Aspius.aspius","Leuciscus.cephalus","Leuciscus.leuciscus","Perca.fluviatilis","Rutilus.rutilus","Sander.lucioperca","Gobio.gobio","Leuciscus.idus","Abramis.brama","Esox.lucius","Gymnocephalus.cernuus","Anguilla.anguilla"
"Wolter_Danube","4238","AT203",2007,13.58531,48.56265,78,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wolter_Danube","4239","AT204",2007,13.58841,48.56519,47,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4240","AT205",2007,13.59338,48.56746,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4241","AT206",2007,13.59725,48.56766,1,0,0,0,0,0,0,0,0,0,1,0,0,0
"Wolter_Danube","4242","AT207",2007,13.60309,48.56641,1,0,0,2,0,0,1,0,0,4,0,0,0,3
"Wolter_Danube","4243","AT208",2007,13.61044,48.56175,104,0,1,0,0,0,0,0,0,0,0,0,0,3
"Wolter_Danube","4244","AT209",2007,13.60885,48.56308,1,0,0,0,0,1,0,0,0,0,0,0,0,5
"Wolter_Danube","4246","AT210",2007,13.65668,48.54111,1,0,1,0,0,1,9,1,0,3,3,1,0,0
"Wolter_Danube","4247","AT211",2007,13.65849,48.53702,1,0,1,0,0,1,2,1,0,0,1,1,0,0
"Wolter_Danube","4248","AT212",2007,13.66221,48.5345,32,0,0,0,0,0,0,0,0,1,0,0,0,0
"Wolter_Danube","4249","AT213",2007,13.68049,48.52759,1,0,2,4,0,1,8,0,0,2,0,3,0,0
"Wolter_Danube","4250","AT214",2007,13.68779,48.52542,1,0,0,2,0,2,10,0,0,5,0,1,0,0
"Wolter_Danube","4251","AT215",2007,13.65886,48.53627,2,0,0,31,1,2,0,1,0,0,0,0,0,1
"Wolter_Danube","4252","AT216",2007,13.65762,48.53809,1,0,2,14,0,2,5,1,0,0,0,0,0,0
"Wolter_Danube","4253","AT217",2007,13.65531,48.54418,1,0,0,0,0,0,2,0,0,0,0,0,0,1
"Wolter_Danube","4264","AT25",2007,14.46669,48.23727,15,0,1,2,2,0,4,0,0,0,0,0,0,0
"Wolter_Danube","4265","AT26",2007,14.47327,48.23614,37,0,1,4,13,3,3,1,0,5,1,0,0,0
"Wolter_Danube","4257","AT237",2007,14.45757,48.23602,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4258","AT238",2007,14.4569,48.23427,7,0,0,1,0,0,0,1,0,0,0,0,0,0
"Wolter_Danube","4259","AT239",2007,14.48141,48.23868,1,0,0,1,0,0,0,0,0,0,0,0,0,1
"Wolter_Danube","4261","AT240",2007,14.49041,48.2424,14,0,0,0,0,0,2,0,0,0,0,0,0,0
"Wolter_Danube","4262","AT241",2007,14.50508,48.24192,48,0,0,2,2,0,1,5,0,0,0,0,0,0
"Wolter_Danube","4263","AT242",2007,14.45392,48.23719,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4266","AT261",2007,14.45649,48.23631,4,0,0,4,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4267","AT262",2007,14.44978,48.24036,14,0,0,1,0,0,3,0,0,0,0,0,0,1
"Wolter_Danube","4268","AT263",2007,14.44772,48.23957,45,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4269","AT264",2007,14.44764,48.23965,13,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wolter_Danube","4270","AT265",2007,14.45166,48.23634,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4271","AT266",2007,14.4576,48.23607,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4272","AT267",2007,14.46231,48.23614,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4273","AT268",2007,14.46556,48.23526,42,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4274","AT269",2007,14.47279,48.23832,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4276","AT270",2007,14.4798,48.24003,28,0,1,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4277","AT271",2007,14.51096,48.24235,45,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wolter_Danube","4278","AT272",2007,14.52176,48.23902,105,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4279","AT273",2007,14.52819,48.2363,11,0,0,0,0,0,0,0,0,0,0,0,0,1
"Wolter_Danube","4280","AT274",2007,14.54285,48.23697,32,0,3,0,1,3,1,1,0,2,1,0,0,0
"Wolter_Danube","4281","AT275",2007,14.53794,48.23539,8,0,0,3,0,3,0,1,0,0,0,0,0,0
"Wolter_Danube","4282","AT276",2007,14.452768,48.235317,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4283","AT277",2007,14.483568,48.239193,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4284","AT278",2007,14.484887,48.239178,1,0,0,0,2,0,4,0,0,0,3,1,0,0
"Wolter_Danube","4285","AT279",2007,14.485985,48.239585,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4287","AT280",2007,14.48778,48.240273,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Wolter_Danube","4288","AT281",2007,14.499061,48.241144,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Wolter_Danube","4289","AT282",2007,14.493604,48.242057,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"Wolter_Danube","4290","AT283",2007,14.97643,48.19972,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4291","AT284",2007,14.97637,48.19971,8,0,0,1,0,0,2,0,0,0,0,0,0,0
"Wolter_Danube","4292","AT285",2007,14.98106,48.19821,9,0,0,0,0,0,0,0,0,1,0,0,0,0
"Wolter_Danube","4293","AT286",2007,14.98592,48.19759,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Wolter_Danube","4296","AT289",2007,14.99872,48.19644,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4298","AT290",2007,15.00464,48.19539,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4299","AT291",2007,15.00986,48.19469,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4300","AT292",2007,15.01499,48.19443,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4301","AT293",2007,15.01994,48.19446,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4303","AT295",2007,15.03117,48.19592,2,0,0,2,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4304","AT296",2007,15.034,48.19645,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"Wolter_Danube","4305","AT297",2007,15.03643,48.19701,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Wolter_Danube","4306","AT298",2007,15.03643,48.19701,7,0,0,0,0,0,0,0,0,0,0,1,0,0
"Wolter_Danube","4307","AT299",2007,15.03643,48.19701,3,0,0,0,0,0,0,0,0,0,0,1,0,0
"Wolter_Danube","4309","AT300",2007,15.01339,48.19451,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4310","AT301",2007,15.0199,48.19445,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4311","AT302",2007,15.03348,48.19628,3,0,0,0,0,0,0,2,0,0,0,0,0,0
"Wolter_Danube","4312","AT303",2007,15.03528,48.19671,4,0,0,0,0,0,1,1,0,0,0,0,0,0
"Wolter_Danube","4275","AT27",2007,15.50733,48.40479,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4286","AT28",2007,15.51337,48.40037,36,0,0,0,2,0,2,0,0,0,0,0,0,0
"Wolter_Danube","4297","AT29",2007,15.51806,48.39851,46,0,1,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4308","AT30",2007,15.51846,48.39515,36,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4314","AT31",2007,15.5299,48.38522,49,0,3,13,3,4,0,1,0,3,0,0,0,0
"Wolter_Danube","4315","AT32",2007,15.5361,48.3829,3,0,0,1,1,4,2,0,0,0,0,0,0,0
"Wolter_Danube","4316","AT323",2007,15.51437,48.3984,59,0,6,9,5,1,0,0,0,3,0,0,0,0
"Wolter_Danube","4317","AT324",2007,15.5154,48.4029,29,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4318","AT325",2007,15.51457,48.39871,0,0,1,1,0,0,0,0,0,2,0,0,0,0
"Wolter_Danube","4319","AT326",2007,15.51845,48.39467,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4320","AT327",2007,15.52472,48.38723,1,0,1,0,0,2,0,0,0,0,0,0,0,0
"Wolter_Danube","4321","AT328",2007,15.52095,48.38653,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"Wolter_Danube","4322","AT329",2007,15.52844,48.3827,1,0,0,0,1,0,1,0,0,0,0,0,0,0
"Wolter_Danube","4324","AT330",2007,15.53459,48.3827,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"Wolter_Danube","4325","AT331",2007,15.53459,48.38352,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4326","AT332",2007,15.54578,48.38447,1,0,0,0,0,0,0,2,0,0,1,0,0,0
"Wolter_Danube","4327","AT333",2007,15.54332,48.38652,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4328","AT334",2007,15.55002,48.38936,1,0,1,0,0,0,1,0,0,0,0,0,0,0
"Wolter_Danube","4329","AT335",2007,15.537488,48.384879,1,0,0,3,1,3,0,0,0,1,0,0,0,0
"Wolter_Danube","4330","AT336",2007,15.52652,48.38393,4,0,0,1,0,1,2,0,0,0,0,0,0,0
"Wolter_Danube","4331","AT337",2007,15.51883,48.38829,1,0,0,0,0,0,2,0,0,0,0,0,0,0
"Wolter_Danube","4332","AT338",2007,15.51776,48.39913,13,1,0,0,0,1,0,1,0,0,0,0,0,0
"Wolter_Danube","4333","AT339",2007,15.51758,48.39044,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"Wolter_Danube","4335","AT340",2007,15.52556,48.38692,3,0,0,1,1,0,0,1,0,1,0,0,0,0
"Wolter_Danube","4336","AT341",2007,15.53489,48.38522,2,0,0,0,0,2,0,1,0,0,0,0,0,0
"Wolter_Danube","4337","AT342",2007,15.54241,48.38631,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4338","AT343",2007,15.52524,48.38447,9,0,0,0,0,0,0,1,0,0,0,0,0,0
"Wolter_Danube","4339","AT344",2007,15.51384,48.40003,19,0,0,9,1,0,0,1,0,1,0,0,0,0
"Wolter_Danube","4343","AT357",2007,15.512844,48.39706,14,0,0,7,0,4,0,0,0,1,0,0,0,0
"Wolter_Danube","4344","AT358",2007,15.514052,48.397107,87,0,9,17,6,3,10,0,0,15,0,2,0,0
"Wolter_Danube","4345","AT359",2007,15.514277,48.397361,81,0,1,2,0,0,4,0,0,14,0,0,0,0
"Wolter_Danube","4346","AT364",2007,15.525139,48.38475,0,0,1,8,3,4,45,0,0,23,12,1,0,0
"Wolter_Danube","4347","AT365",2007,15.523361,48.384424,0,0,3,2,1,3,41,0,0,68,17,5,0,0
"Wolter_Danube","4348","AT366",2007,15.524558,48.383955,2,0,2,1,1,9,25,0,0,31,49,2,0,0
"Wolter_Danube","4349","AT367",2007,15.52541,48.383489,5,0,2,7,8,11,116,0,0,67,88,0,0,0
"Wolter_Danube","4350","AT368",2007,15.52678,48.383018,0,0,2,8,6,1,0,0,0,9,0,0,0,0
"Wolter_Danube","4425","BG373",2007,27.2201,44.11301,65,1,3,0,0,0,0,0,0,1,0,0,0,0
"Wolter_Danube","4426","BG374",2007,27.21823,44.11297,51,3,1,0,0,0,0,3,0,0,1,0,0,0
"Wolter_Danube","4427","BG375",2007,27.23449,44.11265,78,6,5,0,0,0,0,0,0,2,2,0,0,0
"Wolter_Danube","4428","BG376",2007,27.2438,44.11411,93,0,0,0,0,0,0,0,0,0,0,1,0,0
"Wolter_Danube","4749","RS384",2007,21.13412,44.73446,59,22,2,1,0,1,35,1,0,11,1,4,0,0
"Wolter_Danube","4750","RS385",2007,21.13946,44.73401,23,0,1,0,0,0,2,0,0,0,0,1,0,0
"Wolter_Danube","4751","RS386",2007,21.13291,44.73407,27,0,1,0,0,0,1,0,0,2,0,0,0,0
"Wolter_Danube","4752","RS387",2007,21.15789,44.73655,24,1,2,0,0,1,12,0,0,0,3,3,0,0
"Wolter_Danube","4753","RS388",2007,21.14325,44.74157,15,0,0,0,0,1,5,0,0,0,0,0,0,0
"Wolter_Danube","4754","RS389",2007,21.15229,44.7474,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4755","RS390",2007,21.12548,44.74393,22,0,3,0,0,2,20,0,0,4,3,17,0,0
"Wolter_Danube","4777","RS525",2007,21.1263,44.74293,18,1,1,0,0,17,20,0,0,0,1,10,0,0
"Wolter_Danube","4778","RS526",2007,21.13364,44.73874,20,0,4,1,0,23,23,0,0,3,4,1,1,0
"Wolter_Danube","4779","RS527",2007,21.1241,44.74383,5,2,1,0,0,5,13,0,0,0,1,3,0,0
"Wolter_Danube","4780","RS528",2007,21.11722,44.74492,9,1,1,0,0,16,60,0,0,1,0,16,0,0
"Wolter_Danube","4482","HR544",2007,18.82892,45.86932,54,0,8,0,0,0,2,0,0,0,0,0,0,0
"Wolter_Danube","4483","HR545",2007,18.83322,45.86679,95,0,13,0,0,3,4,0,0,9,2,0,3,0
"Wolter_Danube","4484","HR546",2007,18.84421,45.86351,86,0,6,0,0,0,9,0,0,0,6,5,0,0
"Wolter_Danube","4485","HR547",2007,18.85493,45.8526,25,1,1,0,0,1,5,6,0,1,34,0,27,1
"Wolter_Danube","4486","HR548",2007,18.85449,45.85191,47,0,1,0,0,0,3,0,0,0,3,0,0,0
"Wolter_Danube","4487","HR549",2007,18.85412,45.85191,40,0,4,0,0,0,3,0,0,26,0,0,0,0
"Wolter_Danube","4488","HR550",2007,18.85318,45.83636,72,0,2,0,0,3,12,1,0,6,0,0,0,0
"Wolter_Danube","4489","HR551",2007,18.85136,45.83012,65,4,5,0,0,0,3,0,0,2,0,0,0,0
"Wolter_Danube","4490","HR552",2007,18.85439,45.8571,81,92,7,0,0,1,1,1,0,3,11,2,0,0
"Wolter_Danube","4491","HR553",2007,18.85254,45.83394,12,85,1,0,0,0,5,0,0,16,2,1,0,0
"Wolter_Danube","4492","HR573",2007,18.92866,45.54228,234,0,22,0,0,1,0,0,0,0,0,0,0,0
"Wolter_Danube","4493","HR574",2007,18.93853,45.53585,73,11,5,0,0,6,64,2,0,3,7,0,0,0
"Wolter_Danube","4494","HR575",2007,18.94645,45.53215,218,1,1,0,0,1,1,0,0,5,3,0,0,0
"Wolter_Danube","4495","HR576",2007,18.92487,45.54801,3,0,2,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4496","HR577",2007,18.9267,45.54332,7,0,0,0,0,3,1,0,0,5,1,0,0,0
"Wolter_Danube","4497","HR578",2007,18.96273,45.53169,89,0,2,0,0,0,0,0,0,10,1,0,0,0
"Wolter_Danube","4498","HR579",2007,18.93533,45.53825,12,18,0,0,0,0,0,4,0,0,13,0,0,0
"Wolter_Danube","4499","HR580",2007,18.95132,45.53183,5,8,0,0,0,1,0,10,0,7,0,0,0,0
"Wolter_Danube","4500","HR581",2007,18.92755,45.54287,2,0,0,0,0,3,1,0,0,0,0,0,0,0
"Wolter_Danube","4501","HR582",2007,18.93162,45.54057,118,0,10,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4502","HR583",2007,18.92639,45.54337,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Wolter_Danube","4503","HR584",2007,18.92802,45.54258,31,0,1,0,0,0,0,0,0,0,0,1,0,0
"Wolter_Danube","4504","HR585",2007,18.93977,45.53497,41,29,2,0,0,0,2,0,0,4,2,1,0,0
"Wolter_Danube","4505","HR586",2007,19.34059,45.23158,233,0,8,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4506","HR587",2007,19.35468,45.22909,177,0,20,0,0,0,9,0,0,20,0,0,0,0
"Wolter_Danube","4507","HR588",2007,19.36263,45.22971,377,0,63,0,0,0,1,0,0,2,0,0,0,0
"Wolter_Danube","4508","HR589",2007,19.37241,45.23006,56,0,36,0,0,0,0,0,0,1,0,0,0,0
"Wolter_Danube","4509","HR590",2007,19.34994,45.22972,90,1,30,0,0,26,109,0,0,5,0,15,0,0
"Wolter_Danube","4510","HR591",2007,19.32614,45.23158,41,0,8,0,0,2,0,1,0,3,0,5,0,0
"Wolter_Danube","4511","HR592",2007,19.3339,45.2307,40,0,8,0,0,1,0,0,0,1,0,2,0,0
"Wolter_Danube","4512","HR593",2007,19.34005,45.22944,51,0,11,0,0,0,1,0,0,1,0,0,0,0
"Wolter_Danube","4513","HR594",2007,19.33629,45.23046,40,20,2,0,0,2,0,10,0,1,0,2,0,0
"Wolter_Danube","4514","HR595",2007,19.34569,45.22927,45,18,9,0,0,1,0,3,0,1,0,0,0,0
"Wolter_Danube","4633","RO601",2007,22.69781,44.60733,3,0,1,0,0,2,20,0,0,1,1,1,0,0
"Wolter_Danube","4634","RO602",2007,22.69551,44.60916,4,0,0,0,0,0,1,0,0,0,0,0,0,0
"Wolter_Danube","4635","RO603",2007,22.717,44.60123,74,0,0,1,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4636","RO604",2007,22.69319,44.61087,8,0,0,1,0,3,0,0,0,2,0,0,0,0
"Wolter_Danube","4637","RO605",2007,22.69451,44.60996,23,5,0,2,0,0,0,12,0,2,13,2,0,0
"Wolter_Danube","4638","RO606",2007,22.69319,44.61087,8,0,2,0,0,1,5,3,0,9,0,0,0,0
"Wolter_Danube","4699","RO708",2007,22.691113,44.611844,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4700","RO709",2007,22.699361,44.606694,15,0,1,0,0,2,0,0,0,0,0,0,0,0
"Wolter_Danube","4701","RO710",2007,22.699361,44.606694,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Wolter_Danube","4702","RO711",2007,22.694583,44.606694,82,0,2,0,0,3,0,0,0,1,0,0,0,0
"Wolter_Danube","4703","RO712",2007,22.695444,44.609,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Wolter_Danube","4704","RO713",2007,22.714111,44.603944,64,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4705","RO714",2007,22.728631,44.590835,4,0,2,0,0,0,0,8,0,0,0,0,0,0
"Wolter_Danube","4429","BG607",2007,23.9109,43.74385,29,0,0,4,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4430","BG608",2007,23.90363,43.7455,73,0,1,0,0,0,0,0,0,0,0,1,0,0
"Wolter_Danube","4431","BG609",2007,23.91131,43.74406,4,0,1,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4432","BG610",2007,23.91656,43.74368,16,0,1,2,0,1,2,0,0,0,0,0,0,0
"Wolter_Danube","4433","BG611",2007,23.92367,43.74265,53,0,2,3,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4434","BG612",2007,24.55374,43.75218,5,0,1,1,0,0,0,0,0,0,0,1,0,0
"Wolter_Danube","4435","BG613",2007,24.54878,43.75293,7,1,2,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4436","BG614",2007,24.54895,43.75304,59,6,2,3,0,1,2,0,0,3,0,3,0,0
"Wolter_Danube","4437","BG615",2007,24.53715,43.75397,14,0,6,1,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4438","BG616",2007,24.54893,43.7608,63,0,1,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4439","BG617",2007,24.55533,43.75209,59,0,2,6,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4658","RO651",2007,22.476678,44.446194,92,0,0,0,0,0,0,1,0,0,5,0,0,0
"Wolter_Danube","4659","RO652",2007,22.475833,44.447417,293,0,0,0,0,0,1,1,0,0,18,0,0,0
"Wolter_Danube","4660","RO653",2007,22.474889,44.448667,248,0,1,0,0,0,8,7,0,1,25,0,0,0
"Wolter_Danube","4661","RO654",2007,22.471389,44.453306,41,0,1,0,0,0,1,0,0,0,25,0,0,0
"Wolter_Danube","4662","RO655",2007,22.470139,44.454861,30,0,2,0,0,0,1,3,0,0,28,0,0,0
"Wolter_Danube","4663","RO656",2007,22.471389,44.453306,15,0,0,0,0,0,1,3,0,0,5,0,0,0
"Wolter_Danube","4664","RO657",2007,22.470139,44.454861,8,0,0,0,0,0,0,2,0,0,0,0,0,0
"Wolter_Danube","4665","RO666",2007,22.681972,44.214278,31,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4666","RO667",2007,22.675861,44.223083,44,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4667","RO668",2007,22.678861,44.232111,26,0,0,2,0,0,5,0,0,0,0,0,0,0
"Wolter_Danube","4668","RO669",2007,22.697639,44.2075,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4669","RO670",2007,22.703686,44.20606,150,0,5,0,0,0,1,0,0,3,13,0,0,0
"Wolter_Danube","4670","RO671",2007,22.885167,43.970917,82,0,1,0,0,1,2,0,0,3,0,4,0,0
"Wolter_Danube","4671","RO672",2007,22.89875,43.975583,148,0,0,0,0,5,3,0,0,9,0,4,0,0
"Wolter_Danube","4672","RO673",2007,22.886694,43.972389,34,2,3,2,0,1,25,0,0,11,38,4,1,0
"Wolter_Danube","4639","RO622",2007,24.81404,43.71486,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4640","RO623",2007,24.81619,43.71522,0,0,0,0,0,1,0,1,0,1,0,1,0,0
"Wolter_Danube","4641","RO624",2007,24.81729,43.71523,27,0,2,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4642","RO625",2007,24.77813,43.70506,89,0,2,0,0,0,0,0,0,5,0,0,0,0
"Wolter_Danube","4643","RO626",2007,24.77045,43.70866,35,2,5,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4645","RO628",2007,24.80217,43.71549,3,0,0,0,0,0,7,0,0,0,0,0,0,0
"Wolter_Danube","4673","RO674",2007,24.821722,43.716056,25,0,3,0,0,3,0,1,0,0,1,0,0,0
"Wolter_Danube","4674","RO675",2007,24.801917,43.715278,3,0,4,1,0,18,21,4,0,2,9,0,0,0
"Wolter_Danube","4675","RO676",2007,24.785167,43.705278,297,0,3,1,0,0,0,0,0,2,2,0,0,0
"Wolter_Danube","4677","RO678",2007,24.8464,43.714,158,3,4,0,0,32,1,0,0,0,6,0,1,0
"Wolter_Danube","4626","RO158",2007,25.28183,43.65142,34,9,0,0,0,0,1,3,0,4,1,0,0,0
"Wolter_Danube","4627","RO159",2007,25.2964,43.64988,81,1,1,0,0,0,0,1,0,2,1,0,0,0
"Wolter_Danube","4628","RO160",2007,25.26937,43.65337,29,0,1,0,0,0,1,0,0,0,0,0,0,0
"Wolter_Danube","4629","RO161",2007,25.26675,43.65336,16,0,4,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4630","RO162",2007,25.27391,43.65015,43,0,0,0,0,0,0,0,0,1,0,0,0,0
"Wolter_Danube","4631","RO163",2007,25.27741,43.65112,45,0,2,0,0,0,0,0,0,0,0,0,0,0
"Wolter_Danube","4632","RO164",2007,25.31119,43.6454,37,0,0,0,0,0,1,0,0,0,0,0,0,0
"Wolter_Danube","4678","RO679",2007,25.321417,43.649306,65,0,11,0,0,15,165,2,0,3,1,0,0,0
"Wolter_Danube","4679","RO680",2007,25.326111,43.647111,16,0,4,0,0,9,3,3,0,4,0,0,0,0
"Wolter_Danube","4680","RO681",2007,25.334778,43.642639,9,0,9,0,0,40,11,1,0,0,1,3,0,0
"Wolter_Danube","4646","RO629",2007,25.99152,43.8931,59,0,10,0,0,0,1,0,0,1,0,2,0,0
"Wolter_Danube","4647","RO630",2007,26.0051,43.89978,27,0,10,2,0,1,1,0,0,0,0,0,0,0
"Wolter_Danube","4681","RO690",2007,25.991444,43.892972,16,0,4,0,0,1,1,0,0,1,1,2,0,0
"Wolter_Danube","4682","RO691",2007,25.988972,43.888139,204,0,0,0,0,2,0,0,0,0,0,0,0,0
"Wolter_Danube","4683","RO692",2007,25.992528,43.887806,97,3,5,0,0,2,18,0,0,4,0,1,1,0
"Wolter_Danube","4684","RO693",2007,25.988808,43.892627,52,3,5,0,0,0,0,20,0,5,34,0,0,0
"Wolter_Danube","4685","RO694",2007,26.603444,44.056417,51,3,10,0,0,3,6,15,0,7,0,1,0,0
"Wolter_Danube","4686","RO695",2007,26.612694,44.058806,15,0,3,0,0,4,8,2,0,9,0,1,0,0
"Wolter_Danube","4687","RO696",2007,26.616756,44.05861,27,0,1,0,0,1,0,0,0,4,0,0,0,0
"Wolter_Danube","4688","RO697",2007,28.036222,44.379556,39,0,0,0,0,0,0,0,0,0,0,4,0,0
"Wolter_Danube","4689","RO698",2007,28.033389,44.377472,52,0,1,0,0,0,1,2,0,1,0,1,0,0
"Wolter_Danube","4690","RO699",2007,28.040917,44.376583,110,0,2,0,0,0,12,0,0,3,3,2,0,0
"Wolter_Danube","4691","RO700",2007,28.007778,45.336444,13,7,0,0,0,0,1,6,0,5,0,1,0,0
"Wolter_Danube","4692","RO701",2007,28.010167,45.338083,59,17,0,0,0,0,0,10,0,1,0,1,0,0
"Wolter_Danube","4693","RO702",2007,28.021028,45.331361,14,12,3,0,0,0,2,19,0,3,0,0,0,0
"Wolter_Danube","4694","RO703",2007,28.008333,45.336667,35,77,1,0,0,0,3,14,0,12,2,3,0,0
"Wolter_Danube","4695","RO704",2007,28.196889,45.457694,22,0,0,0,0,0,0,1,0,0,1,0,0,0
"Wolter_Danube","4696","RO705",2007,28.200278,45.457722,37,50,1,1,0,0,0,15,0,17,0,0,0,0
"Wolter_Danube","4697","RO706",2007,28.279194,45.438139,8,7,0,0,0,1,0,25,0,1,0,1,0,0
"Wolter_Danube","4698","RO707",2007,28.283194,45.431987,8,28,2,0,0,0,0,8,0,4,2,0,0,0
"Wolter_Danube","4706","RO719",2007,29.1965,45.18428,50,74,0,0,0,1,2,9,0,1,0,0,0,0
"Wolter_Danube","4707","RO720",2007,29.1965,45.184278,98,57,0,0,0,1,0,5,0,0,0,1,0,0
"Wolter_Danube","4708","RO721",2007,29.204226,45.183798,7,20,0,0,0,0,2,3,0,0,0,0,0,0
"Wolter_Danube","4709","RO722",2007,29.205972,45.1815,24,32,0,0,0,0,0,5,0,0,4,0,0,0
"Wolter_Danube","4710","RO728",2007,29.15058,45.06528,53,6,0,0,0,0,1,0,0,0,0,0,0,0
"Wolter_Danube","4711","RO729",2007,29.15316,45.06327,62,8,0,0,0,1,0,1,0,0,2,0,0,0
"Wolter_Danube","4714","RO732",2007,29.18838,45.0421,37,36,1,0,0,1,1,1,0,0,1,1,0,0
"Wolter_Danube","4715","RO733",2007,29.18518,45.05249,12,1,0,0,0,6,10,12,0,0,6,0,0,0
"Wolter_Danube","4718","RO739",2007,28.972028,45.331444,53,132,2,0,0,1,1,5,0,1,0,0,0,0
"Wolter_Danube","4719","RO740",2007,28.970556,45.331056,19,3,2,0,0,3,1,3,0,1,0,1,0,0
"Wolter_Danube","4789","RS864",2007,20.12222,45.59412,36,6,0,0,0,0,12,9,0,1,26,0,0,0
"Wolter_Danube","4790","RS865",2007,20.12407,45.59502,3,0,0,0,0,0,2,2,0,3,9,0,0,0
